subNum	 trialNo	 easySide	 targPresent	 targSide	 RT	accuracy
12	117	 L	1	 right	2.301	1
12	118	 R	0	 x	14.835	1
12	119	 R	0	 x	11.506	1
12	120	 L	1	 left	1.783	1
12	121	 L	0	 x	15.204	1
12	122	 L	1	 right	17.746	0
12	123	 R	0	 x	14.436	1
12	124	 R	0	 x	14.265	1
12	125	 L	0	 x	13.702	1
12	126	 R	0	 x	11.515	1
12	127	 R	1	 right	2.034	1
12	128	 R	0	 x	14.425	1
12	129	 R	1	 right	2.104	1
12	130	 L	0	 x	11.896	1
12	131	 R	0	 x	13.107	1
12	132	 L	1	 left	1.669	1
12	133	 L	0	 x	13.646	1
12	134	 R	1	 right	1.718	1
12	135	 L	0	 x	14.335	1
12	136	 L	1	 right	11.936	1
12	137	 R	0	 x	13.345	1
12	138	 R	0	 x	11.125	1
12	139	 L	1	 left	1.964	1
12	140	 L	1	 right	13.995	1
12	141	 R	0	 x	13.696	1
12	142	 L	1	 right	3.563	1
12	143	 R	1	 right	1.722	1
12	144	 L	1	 right	3.264	1
12	145	 L	0	 x	10.714	1
12	146	 L	1	 right	5.488	1
12	147	 R	1	 right	2.714	1
12	148	 R	1	 left	15.076	0
12	149	 R	1	 right	1.693	1
12	150	 R	1	 right	1.744	1
12	151	 L	0	 x	11.619	1
12	152	 R	1	 left	6.696	1
12	153	 L	0	 x	8.771	1
12	154	 R	1	 left	11.623	1
12	155	 L	0	 x	13.919	1
12	156	 R	1	 left	11.025	0
12	157	 L	0	 x	21.576	1
12	158	 R	0	 x	11.886	1
12	159	 R	1	 right	1.714	1
12	160	 L	0	 x	12.218	1
13	1	 L	0	 x	6.654	0
13	2	 R	0	 x	5.525	1
13	3	 L	0	 x	5.265	0
13	4	 R	1	 right	2.607	1
13	5	 R	0	 x	4.974	1
13	6	 L	0	 x	2.6	0
13	7	 R	1	 left	2.926	1
13	8	 R	1	 right	1.604	1
13	9	 L	0	 x	4.284	1
13	10	 L	1	 left	1.545	1
13	11	 R	1	 left	1.901	1
13	12	 R	1	 right	1.504	1
13	13	 L	1	 left	1.572	1
13	14	 L	0	 x	4.264	1
13	15	 L	1	 right	2.285	1
13	16	 R	0	 x	4.87	1
13	17	 R	0	 x	2.885	1
13	18	 L	1	 right	1.924	1
13	19	 L	0	 x	3.365	1
13	20	 R	1	 right	1.533	1
13	21	 R	0	 x	2.994	1
13	22	 R	0	 x	3.485	1
13	23	 R	1	 right	1.604	1
13	24	 L	1	 left	1.533	1
13	25	 R	0	 x	3.631	1
13	26	 L	1	 left	1.494	1
13	27	 R	0	 x	3.435	1
13	28	 L	1	 left	1.535	1
13	29	 R	0	 x	2.715	1
13	30	 L	0	 x	2.804	1
13	31	 R	1	 right	1.674	1
13	32	 L	1	 left	1.545	1
13	33	 L	1	 right	2.584	1
13	34	 L	1	 right	1.734	1
13	35	 L	1	 right	2.364	1
13	36	 L	0	 x	2.925	1
13	37	 R	1	 left	1.796	1
13	38	 R	0	 x	3.117	1
13	39	 L	1	 right	2.043	1
13	40	 L	0	 x	2.603	1
13	41	 R	1	 left	1.554	1
13	42	 L	0	 x	2.805	1
13	43	 L	0	 x	2.724	1
13	44	 R	0	 x	3.365	1
13	45	 L	0	 x	3.39	1
13	46	 L	0	 x	2.765	1
13	47	 L	1	 left	1.485	1
13	48	 R	1	 right	1.485	0
13	49	 R	1	 left	2.074	1
13	50	 L	0	 x	2.794	1
13	51	 L	1	 left	1.514	1
13	52	 R	0	 x	2.666	1
13	53	 L	1	 right	1.916	1
13	54	 R	1	 right	1.474	1
13	55	 R	0	 x	2.534	1
13	56	 R	1	 right	1.494	1
13	57	 R	0	 x	2.841	1
13	58	 L	1	 left	1.639	1
13	59	 R	0	 x	2.529	1
13	60	 L	0	 x	2.733	1
13	61	 R	1	 left	1.853	1
13	62	 L	1	 right	3.364	0
13	63	 R	0	 x	3.884	1
13	64	 L	0	 x	2.805	1
13	65	 R	1	 right	1.518	1
13	66	 R	0	 x	2.804	1
13	67	 L	1	 right	2.543	1
13	68	 L	1	 right	1.704	1
13	69	 L	0	 x	2.765	1
13	70	 R	1	 left	2.804	0
13	71	 R	1	 left	3.544	1
13	72	 L	1	 right	1.875	1
13	73	 R	1	 left	2.394	1
13	74	 R	0	 x	3.255	1
13	75	 R	0	 x	3.088	1
13	76	 R	1	 left	3.334	0
13	77	 R	0	 x	4.165	1
13	78	 R	0	 x	4.579	1
13	79	 L	0	 x	3.595	1
13	80	 R	0	 x	3.166	1
13	81	 R	1	 left	1.975	1
13	82	 L	0	 x	2.025	0
13	83	 R	1	 left	1.673	1
13	84	 R	1	 left	2.009	1
13	85	 R	0	 x	3.475	1
13	86	 L	0	 x	3.05	1
13	87	 R	1	 left	3.084	0
13	88	 L	1	 left	1.554	1
13	89	 R	1	 right	1.604	1
13	90	 R	1	 right	1.512	1
13	91	 R	0	 x	2.975	1
13	92	 L	0	 x	2.895	1
13	93	 L	0	 x	2.994	1
13	94	 L	0	 x	2.634	1
13	95	 L	1	 left	1.605	1
13	96	 L	1	 right	1.897	1
13	97	 R	1	 left	2.014	1
13	98	 L	0	 x	2.485	1
13	99	 R	0	 x	2.394	1
13	100	 R	0	 x	2.455	1
13	101	 L	1	 left	1.472	1
13	102	 L	0	 x	3.075	1
13	103	 L	0	 x	2.474	1
13	104	 R	1	 right	1.594	1
13	105	 L	1	 right	2.106	1
13	106	 L	1	 right	1.964	1
13	107	 R	0	 x	3.434	1
13	108	 L	1	 right	2.685	1
13	109	 R	0	 x	4.627	1
13	110	 L	1	 left	1.764	1
13	111	 R	1	 left	3.354	1
13	112	 L	1	 right	1.695	1
13	113	 L	0	 x	3.314	1
13	114	 L	1	 right	1.634	1
13	115	 L	1	 right	2.675	1
13	116	 R	0	 x	3.355	1
13	117	 R	0	 x	2.625	1
13	118	 R	0	 x	3.304	1
13	119	 R	0	 x	3.453	1
13	120	 L	1	 left	1.565	1
13	121	 L	1	 left	1.495	1
13	122	 L	1	 left	1.504	1
13	123	 R	1	 left	1.534	1
13	124	 L	0	 x	3.784	1
13	125	 L	0	 x	2.665	1
13	126	 R	1	 right	1.566	1
13	127	 L	1	 right	2.804	1
13	128	 R	0	 x	2.715	1
13	129	 L	0	 x	3.125	1
13	130	 L	0	 x	2.52	1
13	131	 L	1	 left	1.523	1
13	132	 R	0	 x	5.095	1
13	133	 L	1	 right	1.744	1
13	134	 L	1	 left	1.466	1
13	135	 R	1	 left	1.634	1
13	136	 R	1	 right	1.493	1
13	137	 L	0	 x	3.005	1
13	138	 R	1	 left	2.084	1
13	139	 R	0	 x	2.635	0
13	140	 R	0	 x	3.094	1
13	141	 L	0	 x	2.924	1
13	142	 R	1	 left	2.004	1
13	143	 R	1	 right	1.594	1
13	144	 L	1	 left	1.564	1
13	145	 R	0	 x	3.517	1
13	146	 R	1	 right	1.454	1
13	147	 R	1	 right	1.514	1
13	148	 L	0	 x	4.025	1
13	149	 L	1	 left	1.725	1
13	150	 R	1	 right	1.555	1
13	151	 R	0	 x	3.394	1
13	152	 R	0	 x	2.875	1
13	153	 R	0	 x	2.583	1
13	154	 L	0	 x	3.133	1
13	155	 R	0	 x	2.885	1
13	156	 R	0	 x	2.541	1
13	157	 L	0	 x	3.396	1
13	158	 L	0	 x	3.905	1
13	159	 R	0	 x	3.314	1
13	160	 L	1	 right	2.82	0
14	1	 R	0	 x	7.29	1
14	2	 R	0	 x	6.997	1
14	3	 L	1	 right	6.657	0
14	4	 L	0	 x	7.212	1
14	5	 L	1	 right	6.787	0
14	6	 R	1	 left	2.896	1
14	7	 R	1	 right	2.656	1
14	8	 R	1	 left	2.656	1
14	9	 R	0	 x	7.274	1
14	10	 L	1	 right	6.718	0
14	11	 L	0	 x	7.737	1
14	12	 L	1	 left	2.387	1
14	13	 L	1	 right	7.827	0
14	14	 L	0	 x	13.008	0
14	15	 R	0	 x	10.338	1
14	16	 R	1	 left	4.835	1
14	17	 L	1	 left	1.866	1
14	18	 L	1	 left	2.611	1
14	19	 R	0	 x	8.757	1
14	20	 L	0	 x	10.037	1
14	21	 R	1	 left	7.537	0
14	22	 L	0	 x	9.096	1
14	23	 L	1	 left	2.627	1
14	24	 R	1	 right	2.037	1
14	25	 L	0	 x	10.806	1
14	26	 R	0	 x	7.717	1
14	27	 R	1	 left	3.897	1
14	28	 R	1	 left	6.478	0
14	29	 L	0	 x	6.858	1
14	30	 L	1	 left	1.876	1
14	31	 R	0	 x	8.157	1
14	32	 L	1	 left	1.836	1
14	33	 L	1	 right	5.856	0
14	34	 R	1	 right	1.806	1
14	35	 L	1	 left	1.798	1
14	36	 R	1	 right	1.776	1
14	37	 R	1	 right	1.836	1
14	38	 L	1	 right	5.467	1
14	39	 L	0	 x	5.786	1
14	40	 L	0	 x	5.717	1
14	41	 R	0	 x	6.818	1
14	42	 R	1	 left	4.015	1
14	43	 L	0	 x	5.966	1
14	44	 R	0	 x	5.816	1
14	45	 L	0	 x	5.429	1
14	46	 R	1	 left	7.976	0
14	47	 L	1	 left	1.806	1
14	48	 R	1	 right	1.763	1
14	49	 L	1	 right	6.547	0
14	50	 L	1	 left	1.772	1
14	51	 L	0	 x	7.367	1
14	52	 R	0	 x	6.317	1
14	53	 R	1	 left	6.077	0
14	54	 L	0	 x	7.907	1
14	55	 L	1	 left	2.005	1
14	56	 L	1	 left	1.646	1
14	57	 R	1	 left	5.956	0
14	58	 L	0	 x	4.187	1
14	59	 L	0	 x	6.507	1
14	60	 L	0	 x	6.192	1
14	61	 R	1	 right	1.827	1
14	62	 R	0	 x	7.619	1
14	63	 L	1	 right	4.627	0
14	64	 R	1	 left	5.762	1
14	65	 R	1	 left	3.646	1
14	66	 R	0	 x	7.547	1
14	67	 L	1	 right	7.008	0
14	68	 R	1	 left	6.437	1
14	69	 R	1	 right	2.057	1
14	70	 R	0	 x	10.678	1
14	71	 L	0	 x	10.008	1
14	72	 L	0	 x	11.017	1
14	73	 R	0	 x	6.647	1
14	74	 R	0	 x	10.197	1
14	75	 R	1	 left	3.446	1
14	76	 R	1	 left	5.027	1
14	77	 L	1	 left	1.937	1
14	78	 L	1	 right	8.587	1
14	79	 L	1	 right	8.597	0
14	80	 L	1	 left	2.335	1
14	81	 R	1	 right	2.176	1
14	82	 L	1	 left	1.816	1
14	83	 R	1	 right	1.697	1
14	84	 R	0	 x	9.316	1
14	85	 L	0	 x	7.956	1
14	86	 L	0	 x	8.918	1
14	87	 L	1	 right	3.271	1
14	88	 R	0	 x	8.536	1
14	89	 R	0	 x	8.749	1
14	90	 R	0	 x	8.727	1
14	91	 L	0	 x	7.703	1
14	92	 R	0	 x	6.814	1
14	93	 L	1	 left	2.026	1
14	94	 R	0	 x	5.968	1
14	95	 R	0	 x	6.226	1
14	96	 L	0	 x	5.657	1
14	97	 R	0	 x	7.786	1
14	98	 R	1	 left	5.707	0
14	99	 L	0	 x	5.213	1
14	100	 L	0	 x	6.117	1
14	101	 R	1	 right	1.856	1
14	102	 L	1	 right	4.475	1
14	103	 L	0	 x	9.457	1
14	104	 L	1	 right	3.246	1
14	105	 L	1	 right	8.177	0
14	106	 L	1	 left	2.506	1
14	107	 L	1	 right	5.687	1
14	108	 R	1	 right	1.697	1
14	109	 L	0	 x	6.487	1
14	110	 L	1	 left	2.096	1
14	111	 R	0	 x	6.298	1
14	112	 R	1	 right	1.698	1
14	113	 R	1	 left	6.657	0
14	114	 L	1	 right	2.797	1
14	115	 R	0	 x	6.727	1
14	116	 R	1	 left	3.956	1
14	117	 R	0	 x	4.713	1
14	118	 R	0	 x	5.197	1
14	119	 L	0	 x	5.127	1
14	120	 L	0	 x	5.457	1
14	121	 L	0	 x	6.198	1
14	122	 R	0	 x	5.325	1
14	123	 R	1	 right	1.856	1
14	124	 R	0	 x	4.946	1
14	125	 L	1	 right	6.003	0
14	126	 R	0	 x	5.587	1
14	127	 R	0	 x	5.907	1
14	128	 R	0	 x	7.487	1
14	129	 L	0	 x	5.596	1
14	130	 R	0	 x	6.236	1
14	131	 L	1	 right	5.367	1
14	132	 R	0	 x	6.587	1
14	133	 L	0	 x	7.256	1
14	134	 R	1	 right	1.765	1
14	135	 R	0	 x	5.776	1
14	136	 R	0	 x	5.387	1
14	137	 R	1	 right	1.636	1
14	138	 R	0	 x	5.096	1
14	139	 R	0	 x	5.321	1
14	140	 R	1	 right	6.057	0
14	141	 L	0	 x	7.397	1
14	142	 R	0	 x	8.086	1
14	143	 L	1	 right	4.678	1
14	144	 L	0	 x	6.216	1
14	145	 L	0	 x	5.707	1
14	146	 R	1	 left	4.386	1
14	147	 L	1	 left	1.767	1
14	148	 L	1	 left	1.796	1
14	149	 R	0	 x	6.347	1
14	150	 R	1	 left	2.976	1
14	151	 L	1	 left	2.037	1
14	152	 R	0	 x	5.757	1
14	153	 R	1	 right	1.672	1
14	154	 R	0	 x	6.037	1
14	155	 L	1	 right	4.047	0
14	156	 L	0	 x	5.861	1
14	157	 R	1	 right	5.506	1
14	158	 R	0	 x	5.477	1
14	159	 L	0	 x	5.756	1
14	160	 L	0	 x	6.267	1
15	1	 L	0	 x	7.854	1
15	2	 L	1	 right	6.585	1
15	3	 R	0	 x	5.925	1
15	4	 L	1	 right	2.245	1
15	5	 R	0	 x	5.173	1
15	6	 L	0	 x	5.494	1
15	7	 R	1	 left	4.503	1
15	8	 L	1	 right	6.204	1
15	9	 R	0	 x	7.736	1
15	10	 L	0	 x	4.684	1
15	11	 L	0	 x	4.754	1
15	12	 R	0	 x	5.305	1
15	13	 L	1	 left	2.893	1
15	14	 R	0	 x	6.184	1
15	15	 L	1	 left	2.032	1
15	16	 R	1	 left	2.084	1
15	17	 R	0	 x	5.146	1
15	18	 L	1	 right	4.742	0
15	19	 L	0	 x	6.424	1
15	20	 R	0	 x	6.523	1
15	21	 L	1	 right	4.193	1
15	22	 R	1	 left	2.774	1
15	23	 R	0	 x	6.605	1
15	24	 L	1	 left	2.18	1
15	25	 R	1	 left	2.514	1
15	26	 L	0	 x	5.404	1
15	27	 R	1	 left	2.542	1
15	28	 R	1	 right	4.214	0
15	29	 L	0	 x	6.26	1
15	30	 R	0	 x	5.234	1
15	31	 R	1	 right	2.122	1
15	32	 R	0	 x	4.462	1
15	33	 L	1	 right	2.704	1
15	34	 R	1	 right	1.644	1
15	35	 R	0	 x	5.03	1
15	36	 L	1	 right	3.617	1
15	37	 L	0	 x	3.413	1
15	38	 R	0	 x	4.273	1
15	39	 L	1	 left	1.944	1
15	40	 R	0	 x	3.456	1
15	41	 L	0	 x	4.909	1
15	42	 L	0	 x	5.604	1
15	43	 L	1	 left	1.993	1
15	44	 L	1	 right	3.2	1
15	45	 R	0	 x	5.002	1
15	46	 R	1	 right	1.614	1
15	47	 R	1	 right	1.931	1
15	48	 R	0	 x	4.064	1
15	49	 L	1	 left	1.803	1
15	50	 R	1	 left	3.812	1
15	51	 L	1	 right	2.253	1
15	52	 L	1	 right	3.672	1
15	53	 R	0	 x	5.084	1
15	54	 R	0	 x	3.484	1
15	55	 R	1	 right	1.618	1
15	56	 R	0	 x	4.001	1
15	57	 L	0	 x	3.382	1
15	58	 R	1	 right	1.584	1
15	59	 L	1	 left	1.835	1
15	60	 L	1	 left	1.579	1
15	61	 R	0	 x	1.643	0
15	62	 R	0	 x	3.585	1
15	63	 R	1	 left	3.674	1
15	64	 R	0	 x	3.73	1
15	65	 R	1	 right	3.828	0
15	66	 R	1	 left	2.669	1
15	67	 L	1	 left	1.804	1
15	68	 R	0	 x	1.683	1
15	69	 L	0	 x	4.584	1
15	70	 L	0	 x	5.004	1
15	71	 R	0	 x	5.203	1
15	72	 R	0	 x	4.264	1
15	73	 R	1	 left	3.753	0
15	74	 L	0	 x	5.284	1
15	75	 L	1	 left	2.263	1
15	76	 L	1	 left	1.894	1
15	77	 L	1	 left	1.843	1
15	78	 R	1	 right	1.691	1
15	79	 L	1	 right	6.197	0
15	80	 R	0	 x	5.394	1
15	81	 L	0	 x	4.974	1
15	82	 L	1	 left	2.676	1
15	83	 R	0	 x	4.614	1
15	84	 L	1	 right	4.253	1
15	85	 R	1	 left	4.626	0
15	86	 L	1	 left	1.753	1
15	87	 R	0	 x	1.213	1
15	88	 L	0	 x	7.16	1
15	89	 L	1	 right	4.104	1
15	90	 R	1	 left	2.874	1
15	91	 L	1	 left	1.692	1
15	92	 L	0	 x	5.617	1
15	93	 R	0	 x	7.815	1
15	94	 L	1	 right	2.955	1
15	95	 R	1	 left	3.475	1
15	96	 L	1	 left	1.689	1
15	97	 R	1	 left	3.413	1
15	98	 R	1	 left	2.727	1
15	99	 L	1	 left	1.533	1
15	100	 R	0	 x	4.446	1
15	101	 L	1	 right	2.559	1
15	102	 R	1	 right	3.971	1
15	103	 R	1	 right	2.182	1
15	104	 L	1	 right	6.493	1
15	105	 R	0	 x	4.572	1
15	106	 L	1	 left	1.773	1
15	107	 R	1	 left	2.882	1
15	108	 R	1	 left	2.364	1
15	109	 R	1	 left	2.473	1
15	110	 L	0	 x	5.324	1
15	111	 R	1	 left	3.163	1
15	112	 L	0	 x	2.864	1
15	113	 L	1	 right	4.344	1
15	114	 L	0	 x	7.171	1
15	115	 R	0	 x	4.364	1
15	116	 L	0	 x	1.047	1
15	117	 L	0	 x	6.033	1
15	118	 L	1	 left	1.763	1
15	119	 L	0	 x	5.095	1
15	120	 L	0	 x	3.879	1
15	121	 L	0	 x	3.822	1
15	122	 R	0	 x	5.912	1
15	123	 R	1	 right	2.312	1
15	124	 R	1	 right	1.656	1
15	125	 R	1	 right	1.712	1
15	126	 L	1	 right	2.149	1
15	127	 R	0	 x	4.85	1
15	128	 R	0	 x	4.622	1
15	129	 L	0	 x	3.303	1
15	130	 R	0	 x	3.223	1
15	131	 L	0	 x	5.784	1
15	132	 R	1	 right	1.694	1
15	133	 R	0	 x	4.415	1
15	134	 L	1	 right	3.354	1
15	135	 L	0	 x	3.613	1
15	136	 R	0	 x	4.686	1
15	137	 L	0	 x	4.154	1
15	138	 R	0	 x	4.63	1
15	139	 L	0	 x	0.746	1
15	140	 R	1	 left	2.404	1
15	141	 R	0	 x	4.842	1
15	142	 R	1	 right	1.633	1
15	143	 L	0	 x	4.393	1
15	144	 R	1	 right	1.553	1
15	145	 R	0	 x	4.893	1
15	146	 R	1	 left	3.794	1
15	147	 R	1	 right	1.743	1
15	148	 L	0	 x	3.963	1
15	149	 L	0	 x	3.462	1
15	150	 L	0	 x	4.099	1
15	151	 L	0	 x	2.604	1
15	152	 R	0	 x	3.344	1
15	153	 L	0	 x	3.998	1
15	154	 L	1	 right	1.833	1
15	155	 L	1	 right	1.682	1
15	156	 L	0	 x	2.892	1
15	157	 L	1	 left	1.633	1
15	158	 R	0	 x	5.606	1
15	159	 R	1	 right	1.492	1
15	160	 R	0	 x	4.576	1
16	1	 L	0	 x	10.067	1
16	2	 R	1	 left	11.016	1
16	3	 R	0	 x	13.687	1
16	4	 R	0	 x	11.835	1
16	5	 L	1	 left	8.685	1
16	6	 L	1	 right	11.796	1
16	7	 L	1	 left	2.075	1
16	8	 L	0	 x	12.036	1
16	9	 R	0	 x	13.275	1
16	10	 L	0	 x	16.558	1
16	11	 R	0	 x	16.386	0
16	12	 L	0	 x	17.247	1
16	13	 L	0	 x	17.925	1
16	14	 R	0	 x	23.437	1
16	15	 L	1	 right	26.346	0
16	16	 R	1	 left	25.427	0
16	17	 R	1	 right	2.453	1
16	18	 R	0	 x	16.657	1
16	19	 L	0	 x	17.516	1
16	20	 L	1	 left	2.564	1
16	21	 R	1	 left	14.08	1
16	22	 L	1	 right	16.116	1
16	23	 L	1	 left	2.454	1
16	24	 L	1	 left	2.224	1
16	25	 R	0	 x	17.497	1
16	26	 L	1	 left	2.044	1
16	27	 R	0	 x	14.857	1
16	28	 R	1	 left	19.567	0
16	29	 R	1	 left	13.555	1
16	30	 L	0	 x	11.139	0
16	31	 R	0	 x	19.957	1
16	32	 L	0	 x	21.507	1
16	33	 R	0	 x	16.955	1
16	34	 R	0	 x	20.947	1
16	35	 R	1	 left	15.667	1
16	36	 L	0	 x	22.797	1
16	37	 R	0	 x	23.508	1
16	38	 L	1	 left	2.505	1
16	39	 L	1	 right	6.745	1
16	40	 L	0	 x	21.076	1
16	41	 R	0	 x	15.197	1
16	42	 L	1	 right	16.327	0
16	43	 R	0	 x	19.748	1
16	44	 R	0	 x	20.595	1
16	45	 R	0	 x	19.277	1
16	46	 L	1	 right	22.077	0
16	47	 L	0	 x	19.713	1
16	48	 L	1	 left	3.344	1
16	49	 L	1	 right	7.165	1
16	50	 R	0	 x	13.865	1
16	51	 R	0	 x	13.345	1
16	52	 R	1	 right	1.985	1
16	53	 L	1	 right	18.107	0
16	54	 L	1	 right	14.524	0
16	55	 R	1	 right	2.214	1
16	56	 R	1	 left	26.024	0
16	57	 R	0	 x	24.147	1
16	58	 R	1	 right	1.925	1
16	59	 R	1	 right	1.694	1
16	60	 L	0	 x	24.887	1
16	61	 R	1	 left	3.255	1
16	62	 R	0	 x	19.967	1
16	63	 R	1	 left	25.208	0
16	64	 L	0	 x	15.786	1
16	65	 R	1	 right	1.904	1
16	66	 R	0	 x	16.646	1
16	67	 L	0	 x	14.826	1
16	68	 R	0	 x	19.467	1
16	69	 R	0	 x	17.737	1
16	70	 R	1	 right	1.934	1
16	71	 L	1	 right	12.205	1
16	72	 L	0	 x	20.33	1
16	73	 R	1	 left	4.325	1
16	74	 R	0	 x	14.357	1
16	75	 L	1	 left	2.384	1
16	76	 R	0	 x	15.792	1
16	77	 R	1	 left	18.037	0
16	78	 R	1	 right	1.915	1
16	79	 R	0	 x	11.486	1
16	80	 L	0	 x	15.426	1
16	81	 R	0	 x	15.245	1
16	82	 L	0	 x	14.216	1
16	83	 L	1	 right	13.951	0
16	84	 L	1	 left	1.874	1
16	85	 L	1	 left	1.753	1
16	86	 R	1	 right	2.174	1
16	87	 L	0	 x	15.695	1
16	88	 L	0	 x	14.407	1
16	89	 L	0	 x	16.176	1
16	90	 R	1	 right	1.953	1
16	91	 R	1	 right	1.676	1
16	92	 R	0	 x	16.827	1
16	93	 L	0	 x	17.867	1
16	94	 L	0	 x	15.666	1
16	95	 R	1	 left	6.865	1
16	96	 R	1	 left	5.295	1
16	97	 L	0	 x	18.757	1
16	98	 L	1	 left	1.824	1
16	99	 R	1	 right	17.447	0
16	100	 R	1	 right	2.956	1
16	101	 R	1	 right	1.705	1
16	102	 R	0	 x	16.407	1
16	103	 R	1	 left	7.356	1
16	104	 L	1	 left	2.434	1
16	105	 L	1	 right	7.575	1
16	106	 L	1	 left	5.546	1
16	107	 L	1	 left	1.775	1
16	108	 L	0	 x	13.906	1
16	109	 L	1	 right	6.007	1
16	110	 R	1	 left	11.455	1
16	111	 R	0	 x	21.757	1
16	112	 R	1	 left	3.325	1
16	113	 R	1	 right	2.025	1
16	114	 R	0	 x	14.306	1
16	115	 L	1	 left	1.854	1
16	116	 L	0	 x	19.916	1
16	117	 L	1	 left	1.804	1
16	118	 L	1	 right	3.924	1
16	119	 R	0	 x	16.045	1
16	120	 R	1	 right	1.715	1
16	121	 L	1	 right	17.297	1
16	122	 L	0	 x	14.075	1
16	123	 R	1	 right	1.713	1
16	124	 R	0	 x	13.296	1
16	125	 L	0	 x	17.057	1
16	126	 R	1	 left	8.715	1
16	127	 R	0	 x	14.68	1
16	128	 R	1	 left	10.367	1
16	129	 R	0	 x	14.546	1
16	130	 R	0	 x	12.095	1
16	131	 L	0	 x	12.809	1
16	132	 R	0	 x	10.536	1
16	133	 L	1	 right	5.074	1
16	134	 L	1	 right	5.683	1
16	135	 R	1	 right	2.055	1
16	136	 R	0	 x	11.12	1
16	137	 R	0	 x	13.886	1
16	138	 R	1	 left	5.384	1
16	139	 L	1	 left	1.834	1
16	140	 L	0	 x	13.385	1
16	141	 L	1	 right	3.17	1
16	142	 L	0	 x	13.276	1
16	143	 L	1	 right	3.024	1
16	144	 L	0	 x	11.661	1
16	145	 L	0	 x	8.985	1
16	146	 L	1	 left	1.785	1
16	147	 R	1	 right	1.765	1
16	148	 L	0	 x	10.372	1
16	149	 L	0	 x	11.576	1
16	150	 L	1	 left	1.854	1
16	151	 L	0	 x	13.956	1
16	152	 R	0	 x	12.416	1
16	153	 L	0	 x	12.206	1
16	154	 R	0	 x	15.276	1
16	155	 L	0	 x	16.375	1
16	156	 L	1	 right	12.185	1
16	157	 L	1	 right	2.434	1
16	158	 R	0	 x	19.957	1
16	159	 R	0	 x	13.046	1
